id,failure
16347,0.2991769108195188
16348,0.2421461586988765
16349,0.23313252232605602
16350,0.2193568540729148
16351,0.2697769201665923
16352,0.20614859935118932
16353,0.17429198237054325
16354,0.1858822537873654
16355,0.23301110540887243
16356,0.3852697247986845
16357,0.23479265446937217
16358,0.15075989401530474
16359,0.25004938113452635
16360,0.1966056810400475
16361,0.13805406835479844
16362,0.20166088985555783
16363,0.19176075717634605
16364,0.20989146262161634
16365,0.20482174309035375
16366,0.17563127988230617
16367,0.14602457819772072
16368,0.2707429374249143
16369,0.19489059305577386
16370,0.19571980911993211
16371,0.1378289399157916
16372,0.293123430135122
16373,0.22431542068430643
16374,0.21424948031267985
16375,0.16368702660774723
16376,0.24222680745997993
16377,0.28314318018619444
16378,0.16481533515424227
16379,0.20214505971630153
16380,0.21701186607863943
16381,0.19103738899522146
16382,0.14861953433332678
16383,0.18130065954350563
16384,0.11858046270115166
16385,0.12959133162884537
16386,0.18759696426114092
16387,0.20681691350565043
16388,0.2841200382284715
16389,0.20150632898133272
16390,0.1864622541780729
16391,0.3005385194835102
16392,0.24847233232781946
16393,0.19368131773083552
16394,0.19238416423912072
16395,0.24940615807708746
16396,0.18052398039325865
16397,0.20336934720954672
16398,0.254536929139977
16399,0.16109268718370445
16400,0.17384002741738916
16401,0.13754838892081925
16402,0.21171658377502223
16403,0.17254085634140132
16404,0.40675973409284005
16405,0.23185206739680755
16406,0.28821405162059816
16407,0.22338416200536756
16408,0.19879551053634364
16409,0.19763376674117078
16410,0.21182158010907864
16411,0.21466386621135267
16412,0.32703071502977427
16413,0.209458325554674
16414,0.2025419717508129
16415,0.16725114816013398
16416,0.2123943796891086
16417,0.16448861193822473
16418,0.19018320839342087
16419,0.1799266601667683
16420,0.1902825905297805
16421,0.1283800601468827
16422,0.1978468708304923
16423,0.2357615516969587
16424,0.17127942875712693
16425,0.33695651579187286
16426,0.14208598856602395
16427,0.26183926784343403
16428,0.23177965711930534
16429,0.19701596007682118
16430,0.15321318128553635
16431,0.263579779683023
16432,0.13940718026615845
16433,0.26390190581518
16434,0.2005919111441203
16435,0.21044557579722548
16436,0.2639477088742683
16437,0.45021679805747084
16438,0.2734345449560543
16439,0.1740700559654132
16440,0.22932320954738455
16441,0.20760488322653559
16442,0.16602603804241003
16443,0.26943033490451307
16444,0.1914615309092824
16445,0.257104151355313
16446,0.17097760002013598
16447,0.1422396795301682
16448,0.16921932624685473
16449,0.1880484035848547
16450,0.14934526795007244
16451,0.21908894515670663
16452,0.201132703041382
16453,0.3477743904967903
16454,0.20999205135347387
16455,0.16592499935861413
16456,0.2661297370486359
16457,0.40431924449351214
16458,0.17302637654322336
16459,0.21279948093193654
16460,0.14434853352532293
16461,0.16538120287067545
16462,0.19658762276381386
16463,0.18067124688438665
16464,0.293151082352671
16465,0.20030164882225782
16466,0.358577177649689
16467,0.20130407037818546
16468,0.18263076964865496
16469,0.1986463957341891
16470,0.17693348921481422
16471,0.17796358022397285
16472,0.1845356769175124
16473,0.26655648812768107
16474,0.3005803719527584
16475,0.23075034528338803
16476,0.22579730733132936
16477,0.4770998711969598
16478,0.13406543988018246
16479,0.22240889404486275
16480,0.2565294614806601
16481,0.1874583235784458
16482,0.2096473755042494
16483,0.1841929262500718
16484,0.23258472302114955
16485,0.20942780345519113
16486,0.24642693081105504
16487,0.167651093475252
16488,0.24098946894729198
16489,0.13873210820484375
16490,0.2254299040993171
16491,0.2538684871135115
16492,0.1789717951459059
16493,0.20853790271538086
16494,0.28197797117295487
16495,0.1871541769979938
16496,0.23785875956341365
16497,0.17374455095397004
16498,0.36169212936868655
16499,0.1397331754019688
16500,0.2336693706309103
16501,0.19605991149802823
16502,0.18759453201510565
16503,0.14781803321341105
16504,0.2054747891362938
16505,0.33800233829181037
16506,0.22498235639897593
16507,0.330010666142343
16508,0.20371397596947965
16509,0.19855365562242608
16510,0.128471146459113
16511,0.12046854115435038
16512,0.19728451380662881
16513,0.2387133530149154
16514,0.23687353197163522
16515,0.21733580203661096
16516,0.2165880328174749
16517,0.18294522103523217
16518,0.27877442089514853
16519,0.2466596526668966
16520,0.2646390594554621
16521,0.19200290413467627
16522,0.2802391772706578
16523,0.1832436059387282
16524,0.2751349205224382
16525,0.23544080129840844
16526,0.23793817481890633
16527,0.18553044757891934
16528,0.20476195197469663
16529,0.182731832498478
16530,0.16958559994332612
16531,0.18712622377330465
16532,0.24647902358260607
16533,0.22136231713478297
16534,0.17771653520726682
16535,0.19471528519724696
16536,0.22652212110194703
16537,0.2105019763389729
16538,0.206100028287701
16539,0.19076559314729347
16540,0.1567610904365786
16541,0.20995275663914176
16542,0.19858419697759244
16543,0.2223495694549485
16544,0.2244222252482431
16545,0.230426004001155
16546,0.2204671626719516
16547,0.19743820400400494
16548,0.1667302457427951
16549,0.24530688817450513
16550,0.17671858562169046
16551,0.14462933949840825
16552,0.23684951924642403
16553,0.21807955289747824
16554,0.16396882096146678
16555,0.22005689120523414
16556,0.21910519832415043
16557,0.22484636518444956
16558,0.19981893177507318
16559,0.19615053574040445
16560,0.1352121052634344
16561,0.19848287020470345
16562,0.16712030348018259
16563,0.1792237041350049
16564,0.34965605041695197
16565,0.20966524798745653
16566,0.21762029054655016
16567,0.20208073638901597
16568,0.1612958220320628
16569,0.1262616272792506
16570,0.21102097861952052
16571,0.20025595102993177
16572,0.18569690203031944
16573,0.2038205191412729
16574,0.2627036450632305
16575,0.29221167836855405
16576,0.22079250704583794
16577,0.2222281924503927
16578,0.21440522750828708
16579,0.24043931661368556
16580,0.16733389228749318
16581,0.16901748690288523
16582,0.2479322821894026
16583,0.2442285325365768
16584,0.19050105570258385
16585,0.44269907798829033
16586,0.29179158457777316
16587,0.20207128150979412
16588,0.22106483644799008
16589,0.1949814673443235
16590,0.22547934182069318
16591,0.18246911525423665
16592,0.2625869036851349
16593,0.2151861682969155
16594,0.2040272457826046
16595,0.12663321709457875
16596,0.19870779762446653
16597,0.2600605570916808
16598,0.3241623317848425
16599,0.26102092272607935
16600,0.1988294330405387
16601,0.32653489940228725
16602,0.2575586046116628
16603,0.18576469284535935
16604,0.26787353965102045
16605,0.2097742899590502
16606,0.13894149494419528
16607,0.24635229272851825
16608,0.19121181432864776
16609,0.18873251185719556
16610,0.2132474571142559
16611,0.2715780890008671
16612,0.18571258134480356
16613,0.1774246243876663
16614,0.24577597095822185
16615,0.19693413873423643
16616,0.31734845109355975
16617,0.16025771029819658
16618,0.25074600404696706
16619,0.17248971104394561
16620,0.15989267600159182
16621,0.3432627055229035
16622,0.34429153002153146
16623,0.13893297806323038
16624,0.21211284490604376
16625,0.15250396776798142
16626,0.20581700051743204
16627,0.44188951857774744
16628,0.19923712158011622
16629,0.21763338486488548
16630,0.26188840209940184
16631,0.18158446499139258
16632,0.19314919944926132
16633,0.23578606590214582
16634,0.2602412097523834
16635,0.17882521253258937
16636,0.28657626357533805
16637,0.19517127935553033
16638,0.15303187494054016
16639,0.16713603158874757
16640,0.16218535593863415
16641,0.15583600875335316
16642,0.1921811247937747
16643,0.2616416666372282
16644,0.1718868079756703
16645,0.1799557401954806
16646,0.17439627442385888
16647,0.14842289317320076
16648,0.1441306388641858
16649,0.1702622193448925
16650,0.17296800126010103
16651,0.23575116873486146
16652,0.2444062489498177
16653,0.23231389999019245
16654,0.21093303660290377
16655,0.13995786337107127
16656,0.19840347205322462
16657,0.1528388837580517
16658,0.16071626193632987
16659,0.1451359736911427
16660,0.17849607898644418
16661,0.31853385825454955
16662,0.2536344773022338
16663,0.13208170097137334
16664,0.3680322107691192
16665,0.22833171594013246
16666,0.1481645797481042
16667,0.16880117853993717
16668,0.16433352612782381
16669,0.2132406227277806
16670,0.23059076108664248
16671,0.35170121113750746
16672,0.23130420327965284
16673,0.32403671184724947
16674,0.23764592462426787
16675,0.23143683009336996
16676,0.177073167454668
16677,0.2989139126316205
16678,0.15791173822082494
16679,0.22632598896615017
16680,0.23479314572538076
16681,0.2574538364204269
16682,0.2606414630010567
16683,0.1620868431901676
16684,0.22371869152160082
16685,0.18774197095248388
16686,0.3174646474293187
16687,0.22869467064574425
16688,0.1992962627452721
16689,0.15879668934281996
16690,0.18083123405000992
16691,0.24020620052218603
16692,0.22442524159570787
16693,0.13317062833377744
16694,0.36477356997159144
16695,0.179350479714425
16696,0.17618024550032144
16697,0.18053456323081044
16698,0.3086660865176433
16699,0.20687689436803824
16700,0.172221214908693
16701,0.39767948533999237
16702,0.231475720935387
16703,0.16520352387270906
16704,0.2843947401933952
16705,0.21050148121986584
16706,0.18523904289929224
16707,0.2194449066808526
16708,0.16112260529604855
16709,0.1810765516251167
16710,0.13937159378407482
16711,0.16681426771987032
16712,0.19607982032804483
16713,0.2103731553816939
16714,0.1939958313111472
16715,0.2008895626548753
16716,0.242508046409426
16717,0.3088985310004074
16718,0.1852580885977773
16719,0.171280825127861
16720,0.32527138472777817
16721,0.3237922424112402
16722,0.1409931446399118
16723,0.1953840093784948
16724,0.23713783482230338
16725,0.16631526082917109
16726,0.17466827914421051
16727,0.26864466051498237
16728,0.17885517709296914
16729,0.18209483542001928
16730,0.3671154265696692
16731,0.29994774684079023
16732,0.16776171535497394
16733,0.1457429381107813
16734,0.20296683068410104
16735,0.22640815612468101
16736,0.2142737479376802
16737,0.1569257792691799
16738,0.24765115766489934
16739,0.1694964516148293
16740,0.16777039765727494
16741,0.14883010058884735
16742,0.26714654515946135
16743,0.15625073461330427
16744,0.2701762598280625
16745,0.17441966831890898
16746,0.17362594763694691
16747,0.28718016839978244
16748,0.17512649928857735
16749,0.14765157438921264
16750,0.19301288200739358
16751,0.1547776891608967
16752,0.28245412581799617
16753,0.1757654414388799
16754,0.15151621840669052
16755,0.24416030543833084
16756,0.16388288958414196
16757,0.1757189652270802
16758,0.22564457872186047
16759,0.16313984352112415
16760,0.2345161015875484
16761,0.4224521746238711
16762,0.3126467488047073
16763,0.19107876233561258
16764,0.2632776177394215
16765,0.17168318250013695
16766,0.21166923182133296
16767,0.18205822421073412
16768,0.30153259570962804
16769,0.20654480939876843
16770,0.18022623033334872
16771,0.16563737695781133
16772,0.17460629258575128
16773,0.160338738110666
16774,0.21318426205941832
16775,0.16234933541979626
16776,0.19183605949584437
16777,0.16448312473190715
16778,0.19392690431681495
16779,0.30557622661904527
16780,0.20473550968122312
16781,0.16228202569963146
16782,0.2070307821948649
16783,0.15966627823459487
16784,0.21954440047399812
16785,0.22664455155147883
16786,0.21358990512833212
16787,0.18883477593308018
16788,0.17900083026722813
16789,0.3500910477801262
16790,0.16259219020721155
16791,0.17930735883288237
16792,0.3218497393620641
16793,0.17978119710765564
16794,0.35047161413304834
16795,0.49056154669978724
16796,0.28046077237082834
16797,0.19294272800734233
16798,0.25218248444900454
16799,0.23635886468806655
16800,0.22087812428734788
16801,0.2886626184730597
16802,0.1685114197790907
16803,0.2551637614734151
16804,0.3187011717395875
16805,0.12681832774990023
16806,0.20685259782596763
16807,0.1632895879789668
16808,0.2971856716904921
16809,0.23086580321288672
16810,0.29277104634502504
16811,0.18123245497571258
16812,0.17607511510043644
16813,0.2980671778191622
16814,0.36135422781412585
16815,0.34605492035531565
16816,0.17612453684822818
16817,0.17556277300657247
16818,0.26407071496591056
16819,0.15698837670805105
16820,0.20202388063465632
16821,0.2242464963405203
16822,0.23824068618110708
16823,0.17496238003069445
16824,0.2961950855275924
16825,0.22222748124267142
16826,0.32339643730567924
16827,0.15061775475388292
16828,0.22002240995479502
16829,0.35766838268942225
16830,0.17914517872894706
16831,0.29832888814934005
16832,0.2710288987945804
16833,0.21509357427874054
16834,0.2776080722005052
16835,0.13663900509212565
16836,0.2122798987868437
16837,0.26205895431964615
16838,0.16057963095706843
16839,0.12599304807375297
16840,0.3771085626984753
16841,0.17840045986379868
16842,0.2297440340901663
16843,0.1827517380217671
16844,0.25631290280513663
16845,0.24392939596658839
16846,0.1888784439583155
16847,0.28040296373144474
16848,0.23065108793231007
16849,0.25124639805614607
16850,0.1610135549770588
16851,0.20350775609729183
16852,0.2004299544202203
16853,0.20627699256873863
16854,0.16065337813261885
16855,0.15619257466842423
16856,0.31515606327117207
16857,0.248322168702798
16858,0.19491452213358093
16859,0.26206598312651286
16860,0.18705544742845218
16861,0.22264453302031412
16862,0.2173328660936099
16863,0.19745726345656608
16864,0.41698530832937575
16865,0.18999172247190324
16866,0.18614201540239872
16867,0.13970204720863863
16868,0.18535612937281004
16869,0.18677462500684675
16870,0.18253391178324715
16871,0.19471721798284133
16872,0.13624578995414852
16873,0.26842470549586167
16874,0.15834306538231446
16875,0.22766445957326326
16876,0.21678972435943453
16877,0.1366570016031238
16878,0.17619154634048226
16879,0.25908923143587176
16880,0.20105078261771314
16881,0.2741879592492543
16882,0.2097501717356853
16883,0.1988674567802987
16884,0.18195308373973745
16885,0.2728247843788854
16886,0.2783234452069954
16887,0.12656490103086304
16888,0.18579465188405106
16889,0.20168460749984807
16890,0.3488916408056456
16891,0.268437877557527
16892,0.18746199898906551
16893,0.2190730023496613
16894,0.2560952472847951
16895,0.2512303827555587
16896,0.22325570033476966
16897,0.22794475728770466
16898,0.09491919891600005
16899,0.17874504615954848
16900,0.25520396973077686
16901,0.13112071081558904
16902,0.13311427405595444
16903,0.18491189799033403
16904,0.25779077472988593
16905,0.12215059293177388
16906,0.1421619701655121
16907,0.14609880710502618
16908,0.2875266299143922
16909,0.17152572128265275
16910,0.20760024655454865
16911,0.2006275042244364
16912,0.25480185443261416
16913,0.16933277985360426
16914,0.15800344058360113
16915,0.19134501032900664
16916,0.22936458464265505
16917,0.2093085412518375
16918,0.22800523970300896
16919,0.22885479178096285
16920,0.17630852228538496
16921,0.23483950805756076
16922,0.17687150341568328
16923,0.19659373254797968
16924,0.15872848790261834
16925,0.19330450643760816
16926,0.23001606620158274
16927,0.24209743724782112
16928,0.1308642603864942
16929,0.19734762148140175
16930,0.24982583100102587
16931,0.2279331531013078
16932,0.21078994102939966
16933,0.23292681184661215
16934,0.1649959951636058
16935,0.23143335570562698
16936,0.2731010107916835
16937,0.1886719477596464
16938,0.3120691556880453
16939,0.17955795340429087
16940,0.18583202358204204
16941,0.1749187476549906
16942,0.20369801791205208
16943,0.3153457037093074
16944,0.3358308139731276
16945,0.3902986265698693
16946,0.27356458860486516
16947,0.1852427997771858
16948,0.18711455520588732
16949,0.21665431787126105
16950,0.17171606107234047
16951,0.1809989162345609
16952,0.18846545142730767
16953,0.20559500089496088
16954,0.13382894560037498
16955,0.14418210964325373
16956,0.2184153155444227
16957,0.20926763937556483
16958,0.2775126035710177
16959,0.17296536793908548
16960,0.15145306834947825
16961,0.18977981774896496
16962,0.16815092150589356
16963,0.21603844732867272
16964,0.23028510449974374
16965,0.20856394872277892
16966,0.2046717625843313
16967,0.20759882350672082
16968,0.16439161843448832
16969,0.1598776132100559
16970,0.15792032286044785
16971,0.21626898004974834
16972,0.3087030330925326
16973,0.19035248712541622
16974,0.3708398787651055
16975,0.2564666709824029
16976,0.22885030060526698
16977,0.15207134313062612
16978,0.26215145913730087
16979,0.2508907555225707
16980,0.18676099867861784
16981,0.27515274920426575
16982,0.15326774010347927
16983,0.17733393559957927
16984,0.2297677296324357
16985,0.18034335497075743
16986,0.21526327703711062
16987,0.17406827273714404
16988,0.23414539343549065
16989,0.20856046339766865
16990,0.18563022955287337
16991,0.19076804553195553
16992,0.2099087463244752
16993,0.24208113530879188
16994,0.14132849296059535
16995,0.19396770252634557
16996,0.26325968075365924
16997,0.28555350323903794
16998,0.22839301332207915
16999,0.2042624117237506
17000,0.27289008755018884
17001,0.2987398725758999
17002,0.14556326372475203
17003,0.1691275864574904
17004,0.2737688749431211
17005,0.13352956172466351
17006,0.13645173249801712
17007,0.1762614635772208
17008,0.2552366303471857
17009,0.20771296434997585
17010,0.1503144729563758
17011,0.17024284907174306
17012,0.2408761604814496
17013,0.2413462443956399
17014,0.30007168031106113
17015,0.1606747673110814
17016,0.1714816660207806
17017,0.24904295465176837
17018,0.20952694112768547
17019,0.19704950640369587
17020,0.17492195501663418
17021,0.1868142798442677
17022,0.224970859053797
17023,0.21848093883079842
17024,0.17393106141518752
17025,0.185627563476263
17026,0.2699630971322402
17027,0.13817495528086707
17028,0.17185252049403094
17029,0.19159571521602264
17030,0.18923509984318249
17031,0.2762228028403108
17032,0.25524902054081444
17033,0.23389552070179145
17034,0.3432986285470025
17035,0.23415839730384228
17036,0.2524633085680684
17037,0.2676206649084917
17038,0.16875693522159516
17039,0.37501116269812823
17040,0.2644521812973168
17041,0.20289359945252994
17042,0.16366085265934618
17043,0.27741056656499197
17044,0.21976268194203843
17045,0.22840122865671103
17046,0.2382882149034294
17047,0.24546580615951477
17048,0.13004639105327667
17049,0.2226694685565569
17050,0.15688343516816677
17051,0.17491701394374495
17052,0.2500348441943207
17053,0.21624561222774516
17054,0.19633199845874236
17055,0.14492337458440155
17056,0.216163605501409
17057,0.1785519679411804
17058,0.17892324951016628
17059,0.41330515462085987
17060,0.4415692615863881
17061,0.15165991869954565
17062,0.21309007884688286
17063,0.11803170105044587
17064,0.33592532225573035
17065,0.19459690193493973
17066,0.18470674494441555
17067,0.20287500791509153
17068,0.16950114082047024
17069,0.1956466314408178
17070,0.16563957428577336
17071,0.10491786618555325
17072,0.17495766592882506
17073,0.15763625214989294
17074,0.2843153120510571
17075,0.24562878866929463
17076,0.19412553122718412
17077,0.23218413283261355
17078,0.18873974444686514
17079,0.20127625720406345
17080,0.1912465115562386
17081,0.2056871759201103
17082,0.24704400327977002
17083,0.1726115048193898
17084,0.17878925547985017
17085,0.11755799772037906
17086,0.15773949146090208
17087,0.15320754345218973
17088,0.12382537829124347
17089,0.2268613469180074
17090,0.2170730816843021
17091,0.1527081674619353
17092,0.3351669299705503
17093,0.1740223505636825
17094,0.33974902946922697
17095,0.2196134558162487
17096,0.17856222023504645
17097,0.19337657875926414
17098,0.22604357203408665
17099,0.17143352531725892
17100,0.3203761923292506
17101,0.1978665378899982
17102,0.31420386434208397
17103,0.14013153830553435
17104,0.2166490472287111
17105,0.2197882745974738
17106,0.16691776040749665
17107,0.21319798042454205
17108,0.5562985512556999
17109,0.2478879528659561
17110,0.16318236852878948
17111,0.20741382800983024
17112,0.18058829166459628
17113,0.1631982291419191
17114,0.31267594032238055
17115,0.2452967386552055
17116,0.17968982368739816
17117,0.17735242733457185
17118,0.2730291222566164
17119,0.1605135186327738
17120,0.1339902795015372
17121,0.1842493754230042
17122,0.1874981793737684
17123,0.22656925873354075
17124,0.23262154376418423
17125,0.160936792491002
17126,0.17335751331535618
17127,0.1964599904367553
17128,0.16543268485807197
17129,0.3279272569202181
17130,0.16423580073661176
17131,0.2699032717482101
17132,0.2036068095217469
17133,0.14604153295190062
17134,0.34142482450920725
17135,0.17981975014157925
17136,0.14369053672151325
17137,0.20460046944108953
17138,0.3731669322320265
17139,0.23122476917525528
17140,0.39158950605217485
17141,0.311242673137881
17142,0.2381706342832484
17143,0.16714359296113618
17144,0.20665900493638603
17145,0.21490037640055032
17146,0.29148848543776595
17147,0.2390865160123053
17148,0.17943764524304953
17149,0.23647948424554954
17150,0.18796137959186346
17151,0.27476750551156603
17152,0.1631727755473408
17153,0.1797441458560642
17154,0.25150303788031575
17155,0.4459460819953984
17156,0.2768158952901891
17157,0.17691925404552697
17158,0.2805072749652436
17159,0.2117468218259181
17160,0.245105794893394
17161,0.2684635389003077
17162,0.24357955593507474
17163,0.38552741447802596
17164,0.124170827096342
17165,0.21598056742872773
17166,0.2106163064754002
17167,0.15125978854050637
17168,0.1467948516581438
17169,0.2491155791327452
17170,0.18375013999174217
17171,0.2307600172629699
17172,0.1705575454093351
17173,0.19124479704213213
17174,0.26245284593736434
17175,0.3005044200402698
17176,0.2699862510572698
17177,0.21219614860545036
17178,0.1654768364310015
17179,0.281256428286896
17180,0.23613629258146776
17181,0.21373860730884725
17182,0.17507220197835663
17183,0.18294217538918545
17184,0.26460315086045855
17185,0.13079533646304944
17186,0.19690334542102184
17187,0.14101938560716154
17188,0.205977887537648
17189,0.2994977330108201
17190,0.2038890835869973
17191,0.19544668056271103
17192,0.21816615937807687
17193,0.36446154170883144
17194,0.18078412434034147
17195,0.17691979800259983
17196,0.21288614381396676
17197,0.20528609188836722
17198,0.3218345790261401
17199,0.17271789748444477
17200,0.19685986563984595
17201,0.21914856363523208
17202,0.18824946239120882
17203,0.2842054265347114
17204,0.16815995417252513
17205,0.33110930408904937
17206,0.2023625928367051
17207,0.21524485039159355
17208,0.20275241570812894
17209,0.18184985468556863
17210,0.26475012803581843
17211,0.12013899716344176
17212,0.2826537123207241
17213,0.14289639356909273
17214,0.16551435877537943
17215,0.22846779366406128
17216,0.22092747631100132
17217,0.21944317697843152
17218,0.19716410959406286
17219,0.19221040538971565
17220,0.25136267725821243
17221,0.19840378691895916
17222,0.1656358215612413
17223,0.18545330079711916
17224,0.2307731848742477
17225,0.1782960734535081
17226,0.25224942893215246
17227,0.1731187386105609
17228,0.1764306165513173
17229,0.23752353650579594
17230,0.2786356831657112
17231,0.16796371094305865
17232,0.358610065743724
17233,0.23984811674808965
17234,0.17093955345995038
17235,0.2214880452781412
17236,0.18813743354730184
17237,0.17589691827782875
17238,0.1946455212964364
17239,0.1692929230440893
17240,0.15502854794767493
17241,0.19798489042510134
17242,0.1941604910824842
17243,0.17168873536623117
17244,0.3914897667945151
17245,0.3715554132667908
17246,0.2008391856004514
17247,0.3042310704826684
17248,0.29394771753350823
17249,0.3035639498495449
17250,0.14810330174080072
17251,0.20408992806836404
17252,0.20442421030875382
17253,0.22540097115080185
17254,0.24303678200693274
17255,0.21946224431405348
17256,0.19393125937036026
17257,0.2287962968914523
17258,0.3852273865340711
17259,0.2035341612420576
17260,0.1554915287379566
17261,0.1908208323304566
17262,0.17259649409864022
17263,0.17909121271751402
17264,0.14833874700085561
17265,0.2628486681911028
17266,0.33297675748914757
17267,0.20722336025132332
17268,0.2211625974391558
17269,0.3018822018707685
17270,0.1751244136887159
17271,0.2628820043546639
17272,0.17594857501199915
17273,0.17102033192746857
17274,0.2059291584842556
17275,0.1493232591737859
17276,0.1969300096282089
